"fiscal_year","year","date","code","pref","municipality","municipality_name_when_happend","disaster","type","law","自治体名が変わった理由","自治体名が変わった理由2"
2012,2012,"2012-07-03","44203","大分県","中津市","中津市","7月3日からの大雨","雨・台風","4号",NA,NA
2012,2012,"2012-07-03","40228","福岡県","朝倉市","朝倉市","7月3日からの大雨","雨・台風","4号",NA,NA
2012,2012,"2012-07-12","44208","大分県","竹田市","竹田市","九州北部豪雨","雨・台風","4号",NA,NA
2012,2012,"2012-07-12","43214","熊本県","阿蘇市","阿蘇市","九州北部豪雨","雨・台風","4号",NA,NA
2012,2012,"2012-07-12","43100","熊本県","熊本市","熊本市","九州北部豪雨","雨・台風","4号",NA,NA
2012,2012,"2012-07-12","43433","熊本県","南阿蘇村","南阿蘇村","九州北部豪雨","雨・台風","4号",NA,NA
2012,2012,"2012-07-12","43425","熊本県","産山村","産山村","九州北部豪雨","雨・台風","4号",NA,NA
2012,2012,"2012-07-12","43428","熊本県","高森町","高森町","九州北部豪雨","雨・台風","4号",NA,NA
2012,2012,"2012-07-13","40203","福岡県","久留米市","久留米市","九州北部豪雨","雨・台風","4号",NA,NA
2012,2012,"2012-07-13","40207","福岡県","柳川市","柳川市","九州北部豪雨","雨・台風","4号",NA,NA
2012,2012,"2012-07-13","40210","福岡県","八女市","八女市","九州北部豪雨","雨・台風","4号",NA,NA
2012,2012,"2012-07-13","40211","福岡県","筑後市","筑後市","九州北部豪雨","雨・台風","4号",NA,NA
2012,2012,"2012-07-13","40225","福岡県","うきは市","うきは市","九州北部豪雨","雨・台風","4号",NA,NA
2012,2012,"2012-07-13","40229","福岡県","みやま市","みやま市","九州北部豪雨","雨・台風","4号",NA,NA
2012,2012,"2012-07-13","40544","福岡県","広川町","広川町","九州北部豪雨","雨・台風","4号",NA,NA
2012,2012,"2012-08-14","26204","京都府","宇治市","宇治市","8月13日からの大雨","雨・台風","4号",NA,NA
2012,2012,"2012-09-15","46535","鹿児島県","与論町","与論町","台風第16号","雨・台風","1号",NA,NA
2012,2012,"2012-11-27","01205","北海道","室蘭市","室蘭市","11月27日の暴風雪","その他","4号",NA,NA
2012,2012,"2012-11-27","01230","北海道","登別市","登別市","11月27日の暴風雪","その他","4号",NA,NA
2012,2012,"2012-11-27","01233","北海道","伊達市","伊達市","11月27日の暴風雪","その他","4号",NA,NA
2012,2012,"2012-11-27","01571","北海道","豊浦町","豊浦町","11月27日の暴風雪","その他","4号",NA,NA
2012,2012,"2012-11-27","01575","北海道","壮瞥町","壮瞥町","11月27日の暴風雪","その他","4号",NA,NA
2012,2012,"2012-11-27","01578","北海道","白老町","白老町","11月27日の暴風雪","その他","4号",NA,NA
2012,2012,"2012-11-27","01584","北海道","洞爺湖町","洞爺湖町","11月27日の暴風雪","その他","4号",NA,NA
2012,2013,"2013-02-22","15202","新潟県","長岡市","長岡市","新潟県における大雪","雪","4号",NA,NA
2012,2013,"2013-02-22","15205","新潟県","柏崎市","柏崎市","新潟県における大雪","雪","4号",NA,NA
2012,2013,"2013-02-22","15208","新潟県","小千谷市","小千谷市","新潟県における大雪","雪","4号",NA,NA
2012,2013,"2013-02-22","15210","新潟県","十日町市","十日町市","新潟県における大雪","雪","4号",NA,NA
2012,2013,"2013-02-22","15222","新潟県","上越市","上越市","新潟県における大雪","雪","4号",NA,NA
2012,2013,"2013-02-22","15225","新潟県","魚沼市","魚沼市","新潟県における大雪","雪","4号",NA,NA
2012,2013,"2013-02-22","15226","新潟県","南魚沼市","南魚沼市","新潟県における大雪","雪","4号",NA,NA
2012,2013,"2013-02-22","15385","新潟県","阿賀町","阿賀町","新潟県における大雪","雪","4号",NA,NA
2012,2013,"2013-02-25","15217","新潟県","妙高市","妙高市","新潟県における大雪","雪","4号",NA,NA
2012,2013,"2013-02-26","06212","山形県","尾花沢市","尾花沢市","山形県における大雪","雪","4号",NA,NA
2012,2013,"2013-02-28","06341","山形県","大石田町","大石田町","山形県における大雪","雪","4号",NA,NA
2013,2013,"2013-05-01","06367","山形県","戸沢村","戸沢村","融雪等に伴う地すべり","その他","4号",NA,NA
2013,2013,"2013-07-22","06209","山形県","長井市","長井市","7月22日からの大雨","雨・台風","4号",NA,NA
2013,2013,"2013-07-22","06213","山形県","南陽市","南陽市","7月22日からの大雨","雨・台風","4号",NA,NA
2013,2013,"2013-07-22","06324","山形県","大江町","大江町","7月22日からの大雨","雨・台風","4号",NA,NA
2013,2013,"2013-07-22","06402","山形県","白鷹町","白鷹町","7月22日からの大雨","雨・台風","4号",NA,NA
2013,2013,"2013-07-28","35204","山口県","萩市","萩市","7月28日からの大雨","雨・台風","4号",NA,NA
2013,2013,"2013-07-28","35203","山口県","山口市","山口市","7月28日からの大雨","雨・台風","4号",NA,NA
2013,2013,"2013-07-28","35502","山口県","阿武町","阿武町","7月28日からの大雨","雨・台風","4号",NA,NA
2013,2013,"2013-07-28","32501","島根県","津和野町","津和野町","7月28日からの大雨","雨・台風","4号",NA,NA
2013,2013,"2013-08-09","05204","秋田県","大館市","大館市","8月9日からの大雨","雨・台風","4号",NA,NA
2013,2013,"2013-08-09","05209","秋田県","鹿角市","鹿角市","8月9日からの大雨","雨・台風","4号",NA,NA
2013,2013,"2013-08-09","05215","秋田県","仙北市","仙北市","8月9日からの大雨","雨・台風","4号",NA,NA
2013,2013,"2013-08-09","03301","岩手県","雫石町","雫石町","8月9日からの大雨","雨・台風","4号",NA,NA
2013,2013,"2013-08-23","32207","島根県","江津市","江津市","8月23日からの大雨","雨・台風","1号",NA,NA
2013,2013,"2013-09-02","11222","埼玉県","越谷市","越谷市","9月2日に発生した突風等","その他","4号",NA,NA
2013,2013,"2013-09-02","11465","埼玉県","松伏町","松伏町","9月2日に発生した突風等","その他","4号",NA,NA
2013,2013,"2013-09-16","11202","埼玉県","熊谷市","熊谷市","台風18号","雨・台風","4号",NA,NA
2013,2013,"2013-09-16","26201","京都府","福知山市","福知山市","台風18号","雨・台風","4号",NA,NA
2013,2013,"2013-09-16","26202","京都府","舞鶴市","舞鶴市","台風18号","雨・台風","4号",NA,NA
2013,2013,"2013-10-07","46535","鹿児島県","与論町","与論町","台風24号","雨・台風","1号",NA,NA
2013,2013,"2013-10-16","13361","東京都","大島町","大島町","台風26号","雨・台風","4号",NA,NA
2013,2013,"2013-10-16","12210","千葉県","茂原市","茂原市","台風26号","雨・台風","1号",NA,NA
2013,2014,"2014-02-15","20214","長野県","茅野市","茅野市","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-15","20321","長野県","軽井沢町","軽井沢町","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-15","20323","長野県","御代田町","御代田町","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-15","20362","長野県","富士見町","富士見町","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-15","10211","群馬県","安中市","安中市","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-15","19201","山梨県","甲府市","甲府市","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-15","19202","山梨県","富士吉田市","富士吉田市","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-15","19204","山梨県","都留市","都留市","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-15","19206","山梨県","大月市","大月市","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-15","19207","山梨県","韮崎市","韮崎市","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-15","19211","山梨県","笛吹市","笛吹市","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-15","19212","山梨県","上野原市","上野原市","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-15","19346","山梨県","市川三郷町","市川三郷町","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-15","19364","山梨県","早川町","早川町","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-15","19365","山梨県","身延町","身延町","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-15","19424","山梨県","忍野村","忍野村","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-15","19425","山梨県","山中湖村","山中湖村","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-15","19429","山梨県","鳴沢村","鳴沢村","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-15","19430","山梨県","富士河口湖町","富士河口湖町","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-15","19442","山梨県","小菅村","小菅村","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-15","19443","山梨県","丹波山村","丹波山村","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-17","10209","群馬県","藤岡市","藤岡市","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-17","10366","群馬県","上野村","上野村","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-17","10367","群馬県","神流町","神流町","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-17","10382","群馬県","下仁田町","下仁田町","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-17","10383","群馬県","南牧村","南牧村","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-17","10428","群馬県","高山村","高山村","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-17","10429","群馬県","東吾妻町","東吾妻町","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-17","11207","埼玉県","秩父市","秩父市","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-17","11209","埼玉県","飯能市","飯能市","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-17","11361","埼玉県","横瀬町","横瀬町","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-17","11362","埼玉県","皆野町","皆野町","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-17","11363","埼玉県","長瀞町","長瀞町","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-17","11365","埼玉県","小鹿野町","小鹿野町","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-17","11383","埼玉県","神川町","神川町","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-18","10206","群馬県","沼田市","沼田市","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-18","19209","山梨県","北杜市","北杜市","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-18","19213","山梨県","甲州市","甲州市","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-18","19423","山梨県","西桂町","西桂町","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-21","19208","山梨県","南アルプス市","南アルプス市","2月14日からの大雪","雪","4号",NA,NA
2013,2014,"2014-02-21","19422","山梨県","道志村","道志村","2月14日からの大雪","雪","4号",NA,NA
2014,2014,"2014-07-09","20423","長野県","南木曽町","南木曽町","平成26年台風8号接近に伴う大雨","雨・台風","4号",NA,NA
2014,2014,"2014-07-09","06213","山形県","南陽市","南陽市","平成26年台風8号接近に伴う大雨","雨・台風","1号",NA,NA
2014,2014,"2014-08-03","39386","高知県","いの町","いの町","平成26年台風12号","雨・台風","1号",NA,NA
2014,2014,"2014-08-09","39201","高知県","高知市","高知市","平成26年台風11号","雨・台風","4号",NA,NA
2014,2014,"2014-08-09","39344","高知県","大豊町","大豊町","平成26年台風11号","雨・台風","4号",NA,NA
2014,2014,"2014-08-09","39412","高知県","四万十町","四万十町","平成26年台風11号","雨・台風","4号",NA,NA
2014,2014,"2014-08-09","36368","徳島県","那賀町","那賀町","平成26年台風11号","雨・台風","4号",NA,NA
2014,2014,"2014-08-17","26201","京都府","福知山市","福知山市","平成26年8月15日からの大雨","雨・台風","4号",NA,NA
2014,2014,"2014-08-17","28223","兵庫県","丹波市","丹波市","平成26年8月15日からの大雨","雨・台風","4号",NA,NA
2014,2014,"2014-08-20","34100","広島県","広島市","広島市","平成26年8月19日からの大雨","雨・台風","4号",NA,NA
2014,2014,"2014-09-27","20432","長野県","木曽町","木曽町","御嶽山噴火による被害","その他","4号",NA,NA
2014,2014,"2014-09-27","20429","長野県","王滝村","王滝村","御嶽山噴火による被害","その他","4号",NA,NA
2014,2014,"2014-11-22","20485","長野県","白馬村","白馬村","長野県神城断層地震","地震","4号",NA,NA
2014,2014,"2014-11-22","20486","長野県","小谷村","小谷村","長野県神城断層地震","地震","4号",NA,NA
2014,2014,"2014-11-22","20588","長野県","小川村","小川村","長野県神城断層地震","地震","4号",NA,NA
2014,2014,"2014-12-08","36208","徳島県","三好市","三好市","12月5日からの大雪","雪","4号",NA,NA
2014,2014,"2014-12-08","36468","徳島県","つるぎ町","つるぎ町","12月5日からの大雪","雪","4号",NA,NA
2014,2014,"2014-12-08","36489","徳島県","東みよし町","東みよし町","12月5日からの大雪","雪","4号",NA,NA
2015,2015,"2015-05-29","46505","鹿児島県","屋久島町","屋久島町","口永良部島噴火","その他","4号",NA,NA
2015,2015,"2015-09-09","08204","茨城県","古河市","古河市","平成27年9月関東･東北豪雨","雨・台風","4号",NA,NA
2015,2015,"2015-09-09","08207","茨城県","結城市","結城市","平成27年9月関東･東北豪雨","雨・台風","4号",NA,NA
2015,2015,"2015-09-09","08210","茨城県","下妻市","下妻市","平成27年9月関東･東北豪雨","雨・台風","4号",NA,NA
2015,2015,"2015-09-09","08211","茨城県","常総市","常総市","平成27年9月関東･東北豪雨","雨・台風","4号",NA,NA
2015,2015,"2015-09-09","08224","茨城県","守谷市","守谷市","平成27年9月関東･東北豪雨","雨・台風","4号",NA,NA
2015,2015,"2015-09-09","08227","茨城県","筑西市","筑西市","平成27年9月関東･東北豪雨","雨・台風","4号",NA,NA
2015,2015,"2015-09-09","08228","茨城県","坂東市","坂東市","平成27年9月関東･東北豪雨","雨・台風","4号",NA,NA
